"Label_MessageCheck": "Messages"	###	"Label_MessageCheck": "Meddelanden"	###	"Label_MessageCheck": "Meldinger"	###	"Label_MessageCheck": "Viestit"	###	"Label_MessageCheck": "Beskeder"	###	"Label_MessageCheck": "Mensajes"	###	"Label_MessageCheck": "Mensagens"	###@@@###
"Label_MessageCheck_sublabel": "Validation status list"	###	"Label_MessageCheck_sublabel": "Valideringsstatuslista"	###	"Label_MessageCheck_sublabel": "Valideringsstatusliste"	###	"Label_MessageCheck_sublabel": "Validointitilan luettelo"	###	"Label_MessageCheck_sublabel": "Valideringsstatusliste"	###	"Label_MessageCheck_sublabel": "Lista de estado de validación"	###	"Label_MessageCheck_sublabel": "Lista de status de validação"	###@@@###
"Label_messagePerformed": "Performed checks"	###	"Label_messagePerformed": "Utförda kontroller"	###	"Label_messagePerformed": "Utførte sjekker"	###	"Label_messagePerformed": "Suoritetut tarkastukset"	###	"Label_messagePerformed": "Udførte kontroller"	###	"Label_messagePerformed": "Cheques realizados"	###	"Label_messagePerformed": "Realizou cheques"	###@@@###
"Validate_mandatory_field": "Mandatory field"	###	"Validate_mandatory_field": "Obligatoriskt fält"	###	"Validate_mandatory_field": "Obligatoriske felt"	###	"Validate_mandatory_field": "Pakollinen kenttä"	###	"Validate_mandatory_field": "Obligatorisk felt"	###	"Validate_mandatory_field": "Campo obligatorio"	###	"Validate_mandatory_field": "Campo obrigatório"	###@@@###
"Validate_mandatory_field_objective": "This field must be filled in"	###	"Validate_mandatory_field_objective": "Detta fält måste fyllas i"	###	"Validate_mandatory_field_objective": "Dette feltet må fylles ut"	###	"Validate_mandatory_field_objective": "Tämä kenttä on täytettävä"	###	"Validate_mandatory_field_objective": "Dette felt skal udfyldes"	###	"Validate_mandatory_field_objective": "Este campo debe completarse"	###	"Validate_mandatory_field_objective": "Este campo deve ser preenchido"	###@@@###
"Validate_mandatory_field_resolution": "Fill in the field"	###	"Validate_mandatory_field_resolution": "Fylla i fältet"	###	"Validate_mandatory_field_resolution": "Fyll ut feltet"	###	"Validate_mandatory_field_resolution": "Täyttää"	###	"Validate_mandatory_field_resolution": "Udfyld marken"	###	"Validate_mandatory_field_resolution": "Llenar el campo"	###	"Validate_mandatory_field_resolution": "Preencha o campo"	###@@@###
"Label_Snackbar_ValidationOrderError": "Validation error in Order"	###	"Label_Snackbar_ValidationOrderError": "Valideringsfel i ordning"	###	"Label_Snackbar_ValidationOrderError": "Valideringsfeil i orden"	###	"Label_Snackbar_ValidationOrderError": "Validointivirhe järjestyksessä"	###	"Label_Snackbar_ValidationOrderError": "Valideringsfejl i orden"	###	"Label_Snackbar_ValidationOrderError": "Error de validación en orden"	###	"Label_Snackbar_ValidationOrderError": "Erro de validação em ordem"	###@@@###
"Label_Snackbar_OrderProcessed": "The order has been processed"	###	"Label_Snackbar_OrderProcessed": "Ordern har behandlats"	###	"Label_Snackbar_OrderProcessed": "Bestillingen er behandlet"	###	"Label_Snackbar_OrderProcessed": "Tilaus on käsitelty"	###	"Label_Snackbar_OrderProcessed": "Ordren er behandlet"	###	"Label_Snackbar_OrderProcessed": "El pedido ha sido procesado"	###	"Label_Snackbar_OrderProcessed": "O pedido foi processado"	###@@@###
"Validate_Birth date_ok_title": "Birth date field ok"	###	"Validate_Birth date_ok_title": "Födelsedatumfält ok"	###	"Validate_Birth date_ok_title": "Fødselsdato felt OK"	###	"Validate_Birth date_ok_title": "Syntymäpäiväkenttä OK"	###	"Validate_Birth date_ok_title": "Fødselsdato felt ok"	###	"Validate_Birth date_ok_title": "Campo de fecha de nacimiento OK"	###	"Validate_Birth date_ok_title": "Data de nascimento Campo OK"	###@@@###
"Validate_Birth date_error_title": "Birth date has an error"	###	"Validate_Birth date_error_title": "Födelsedatum har ett fel"	###	"Validate_Birth date_error_title": "Fødselsdato har en feil"	###	"Validate_Birth date_error_title": "Syntymäpäivänä on virhe"	###	"Validate_Birth date_error_title": "Fødselsdato har en fejl"	###	"Validate_Birth date_error_title": "La fecha de nacimiento tiene un error"	###	"Validate_Birth date_error_title": "A data de nascimento tem um erro"	###@@@###
"Validate_gender_ok_title": "Gender field ok"	###	"Validate_gender_ok_title": "Könsfält ok"	###	"Validate_gender_ok_title": "Kjønnsfelt OK"	###	"Validate_gender_ok_title": "Sukupuolen kenttä ok"	###	"Validate_gender_ok_title": "Kønsfelt ok"	###	"Validate_gender_ok_title": "Campo de género OK"	###	"Validate_gender_ok_title": "Campo de gênero OK"	###@@@###
"Validate_gender_error_title": "Gender has an error"	###	"Validate_gender_error_title": "Kön har ett fel"	###	"Validate_gender_error_title": "Kjønn har en feil"	###	"Validate_gender_error_title": "Sukupuolella on virhe"	###	"Validate_gender_error_title": "Køn har en fejl"	###	"Validate_gender_error_title": "El género tiene un error"	###	"Validate_gender_error_title": "Gênero tem um erro"	###@@@###
"Validate_name_error_title": "At least one name must be present in order"	###	"Validate_name_error_title": "Minst ett namn måste vara närvarande i ordning"	###	"Validate_name_error_title": "Minst ett navn må være til stede i orden"	###	"Validate_name_error_title": "Ainakin yhden nimen on oltava läsnä järjestyksessä"	###	"Validate_name_error_title": "Mindst et navn skal være til stede i orden"	###	"Validate_name_error_title": "Al menos un nombre debe estar presente en orden"	###	"Validate_name_error_title": "Pelo menos um nome deve estar presente em ordem"	###@@@###
"Validate_name_ok_title": "Name check ok"	###	"Validate_name_ok_title": "Namnkontroll ok"	###	"Validate_name_ok_title": "Navn sjekk ok"	###	"Validate_name_ok_title": "Nimi tarkista ok"	###	"Validate_name_ok_title": "Navn Kontroller OK"	###	"Validate_name_ok_title": "Check Name OK"	###	"Validate_name_ok_title": "Nome Verifique ok"	###@@@###
"Label_Person_RestoreThisOrder": "Restore last set of changes"	###	"Label_Person_RestoreThisOrder": "Återställ den sista uppsättningen av ändringar"	###	"Label_Person_RestoreThisOrder": "Gjenopprett siste sett med endringer"	###	"Label_Person_RestoreThisOrder": "Palauta viimeinen muutosjoukko"	###	"Label_Person_RestoreThisOrder": "Gendan sidste sæt ændringer"	###	"Label_Person_RestoreThisOrder": "Restaurar el último conjunto de cambios"	###	"Label_Person_RestoreThisOrder": "Restaurar o último conjunto de mudanças"	###@@@###
"Label_Button_RestoreOrder": "Restore"	###	"Label_Button_RestoreOrder": "Återställ"	###	"Label_Button_RestoreOrder": "Restaurere"	###	"Label_Button_RestoreOrder": "Palauttaa"	###	"Label_Button_RestoreOrder": "Gendanne"	###	"Label_Button_RestoreOrder": "Restaurar"	###	"Label_Button_RestoreOrder": "Restaurar"	###@@@###
"Entity_Restore_Order": "Restore order"	###	"Entity_Restore_Order": "Återställa beställningen"	###	"Entity_Restore_Order": "Gjenopprett ordre"	###	"Entity_Restore_Order": "Palauttaa tilaus"	###	"Entity_Restore_Order": "Gendan rækkefølge"	###	"Entity_Restore_Order": "Reestablecer el orden"	###	"Entity_Restore_Order": "Restaurar a ordem"	###@@@###
"Entity_Process_Order": "Process order"	###	"Entity_Process_Order": "Processbeställning"	###	"Entity_Process_Order": "Prosessordre"	###	"Entity_Process_Order": "Prosessitilaus"	###	"Entity_Process_Order": "Procesordre"	###	"Entity_Process_Order": "Orden de proceso"	###	"Entity_Process_Order": "Ordem do processo"	###@@@###
"Label_message_details": "Description"	###	"Label_message_details": "Beskrivning"	###	"Label_message_details": "Beskrivelse"	###	"Label_message_details": "Kuvaus"	###	"Label_message_details": "Beskrivelse"	###	"Label_message_details": "Descripción"	###	"Label_message_details": "Descrição"	###@@@###
"Validate_pepcountry_ok_title": "PEP country check ok"	###	"Validate_pepcountry_ok_title": "Pep country check ok"	###	"Validate_pepcountry_ok_title": "Pep Country Sjekk ok"	###	"Validate_pepcountry_ok_title": "Pep Country Check OK"	###	"Validate_pepcountry_ok_title": "Pep country check ok"	###	"Validate_pepcountry_ok_title": "Pep Country Check OK"	###	"Validate_pepcountry_ok_title": "Cheque de país pep ok"	###@@@###
"Validate_pepcountry_error_title": "At least one PEP country must be selected"	###	"Validate_pepcountry_error_title": "Minst ett pep -land måste väljas"	###	"Validate_pepcountry_error_title": "Minst ett Pep -land må velges"	###	"Validate_pepcountry_error_title": "Ainakin yksi PEP -maa on valittava"	###	"Validate_pepcountry_error_title": "Mindst et PEP -land skal vælges"	###	"Validate_pepcountry_error_title": "Al menos se debe seleccionar un país de PEP"	###	"Validate_pepcountry_error_title": "Pelo menos um país pep deve ser selecionado"	###@@@###
"Validate_SSN_ok_title": "SSN ok"	###	"Validate_SSN_ok_title": "SSN OK"	###	"Validate_SSN_ok_title": "SSN OK"	###	"Validate_SSN_ok_title": "SSN OK"	###	"Validate_SSN_ok_title": "SSN OK"	###	"Validate_SSN_ok_title": "Ssn ok"	###	"Validate_SSN_ok_title": "Ssn ok"	###@@@###
"Validate_SSN_error_title": "SSN missing"	###	"Validate_SSN_error_title": "SSN saknas"	###	"Validate_SSN_error_title": "SSN mangler"	###	"Validate_SSN_error_title": "SSN puuttuu"	###	"Validate_SSN_error_title": "SSN mangler"	###	"Validate_SSN_error_title": "SSN Falta"	###	"Validate_SSN_error_title": "SSN ausente"	###@@@###
"Label_Card_Role": "Role"	###	"Label_Card_Role": "Roll"	###	"Label_Card_Role": "Rolle"	###	"Label_Card_Role": "Rooli"	###	"Label_Card_Role": "Rolle"	###	"Label_Card_Role": "Role"	###	"Label_Card_Role": "Papel"	###@@@###
"Label_Card_Relation": "Relation"	###	"Label_Card_Relation": "Relation"	###	"Label_Card_Relation": "Forhold"	###	"Label_Card_Relation": "Suhde"	###	"Label_Card_Relation": "Relation"	###	"Label_Card_Relation": "Relación"	###	"Label_Card_Relation": "Relação"	###@@@###
"Label_Card_Core": "Core"	###	"Label_Card_Core": "Kärna"	###	"Label_Card_Core": "Kjerne"	###	"Label_Card_Core": "Ydin"	###	"Label_Card_Core": "Kerne"	###	"Label_Card_Core": "Centro"	###	"Label_Card_Core": "Essencial"	###@@@###
"Label_Card_SSN": "SSN"	###	"Label_Card_SSN": "Ssn"	###	"Label_Card_SSN": "SSN"	###	"Label_Card_SSN": "SSN"	###	"Label_Card_SSN": "SSN"	###	"Label_Card_SSN": "Ssn"	###	"Label_Card_SSN": "Ssn"	###@@@###
"Label_Card_Address": "Address"	###	"Label_Card_Address": "Adress"	###	"Label_Card_Address": "Adresse"	###	"Label_Card_Address": "Osoite"	###	"Label_Card_Address": "Adresse"	###	"Label_Card_Address": "DIRECCIÓN"	###	"Label_Card_Address": "Endereço"	###@@@###
"Label_Card_URI": "Uri"	###	"Label_Card_URI": "Uri"	###	"Label_Card_URI": "Uri"	###	"Label_Card_URI": "Uri"	###	"Label_Card_URI": "Uri"	###	"Label_Card_URI": "Uri"	###	"Label_Card_URI": "Uri"	###@@@###
"Label_Card_Name": "Name"	###	"Label_Card_Name": "Namn"	###	"Label_Card_Name": "Navn"	###	"Label_Card_Name": "Nimi"	###	"Label_Card_Name": "Navn"	###	"Label_Card_Name": "Nombre"	###	"Label_Card_Name": "Nome"	###@@@###
"Label_Card_Order": "Order"	###	"Label_Card_Order": "Beställa"	###	"Label_Card_Order": "Rekkefølge"	###	"Label_Card_Order": "Tilaus"	###	"Label_Card_Order": "Bestille"	###	"Label_Card_Order": "Orden"	###	"Label_Card_Order": "Ordem"	###@@@###
"Validate_nametype_primary_objective": "En order måste ha ett Primärt namn"	###	"Validate_nametype_primary_objective": "En order möke ha Ett primär namn"	###	"Validate_nametype_primary_objective": "En ordre måste ha ett primärt namn"	###	"Validate_nametype_primary_objective": "Fi order måste ha eett primärt namn"	###	"Validate_nametype_primary_objective": "En ordre måste ha ett primärt namn"	###	"Validate_nametype_primary_objective": "En orden måste ha ett primärt namn"	###	"Validate_nametype_primary_objective": "EN Order måste ha ett primärt namn"	###@@@###
"Nav_DropDownItem_Orderdashboard": "Order dashboard"	###	"Nav_DropDownItem_Orderdashboard": "Beställ instrumentbräda"	###	"Nav_DropDownItem_Orderdashboard": "Bestill dashbord"	###	"Nav_DropDownItem_Orderdashboard": "Tilata kojelauta"	###	"Nav_DropDownItem_Orderdashboard": "Bestil dashboard"	###	"Nav_DropDownItem_Orderdashboard": "Orden de orden"	###	"Nav_DropDownItem_Orderdashboard": "Order Painel"	###@@@###
"Entity_Label_SearchPerson": "Search person"	###	"Entity_Label_SearchPerson": "Sökperson"	###	"Entity_Label_SearchPerson": "Søkeperson"	###	"Entity_Label_SearchPerson": "Hakuhenkilö"	###	"Entity_Label_SearchPerson": "Søg person"	###	"Entity_Label_SearchPerson": "Persona de búsqueda"	###	"Entity_Label_SearchPerson": "Pessoa de pesquisa"	###@@@###
"Entity_Label_SearchPerson_Firstname": "First name"	###	"Entity_Label_SearchPerson_Firstname": "Förnamn"	###	"Entity_Label_SearchPerson_Firstname": "Fornavn"	###	"Entity_Label_SearchPerson_Firstname": "Etunimi"	###	"Entity_Label_SearchPerson_Firstname": "Fornavn"	###	"Entity_Label_SearchPerson_Firstname": "Nombre de pila"	###	"Entity_Label_SearchPerson_Firstname": "Primeiro nome"	###@@@###
"Entity_Label_SearchPerson_Lastname": "Last name"	###	"Entity_Label_SearchPerson_Lastname": "Efternamn"	###	"Entity_Label_SearchPerson_Lastname": "Etternavn"	###	"Entity_Label_SearchPerson_Lastname": "Sukunimi"	###	"Entity_Label_SearchPerson_Lastname": "Efternavn"	###	"Entity_Label_SearchPerson_Lastname": "Apellido"	###	"Entity_Label_SearchPerson_Lastname": "Sobrenome"	###@@@###
"Entity_Label_SearchPerson_SSNNumber": "Swedish ssn"	###	"Entity_Label_SearchPerson_SSNNumber": "Svensk SSN"	###	"Entity_Label_SearchPerson_SSNNumber": "Swedish SSN"	###	"Entity_Label_SearchPerson_SSNNumber": "Ruotsin SSN"	###	"Entity_Label_SearchPerson_SSNNumber": "Svensk ssn"	###	"Entity_Label_SearchPerson_SSNNumber": "SSN sueco"	###	"Entity_Label_SearchPerson_SSNNumber": "SSN sueco"	###@@@###
"Entity_Label_SearchPerson_Birth date": "Birth date"	###	"Entity_Label_SearchPerson_Birth date": "Födelsedatum"	###	"Entity_Label_SearchPerson_Birth date": "Bursdag"	###	"Entity_Label_SearchPerson_Birth date": "Syntymäpäivä"	###	"Entity_Label_SearchPerson_Birth date": "Fødselsdato"	###	"Entity_Label_SearchPerson_Birth date": "Fecha de nacimiento"	###	"Entity_Label_SearchPerson_Birth date": "Data de nascimento"	###@@@###
"Entity_Label_SearchPerson_Year": "Year"	###	"Entity_Label_SearchPerson_Year": "År"	###	"Entity_Label_SearchPerson_Year": "År"	###	"Entity_Label_SearchPerson_Year": "Vuosi"	###	"Entity_Label_SearchPerson_Year": "År"	###	"Entity_Label_SearchPerson_Year": "Año"	###	"Entity_Label_SearchPerson_Year": "Ano"	###@@@###
"Entity_Label_SearchPerson_Month": "Month"	###	"Entity_Label_SearchPerson_Month": "Månad"	###	"Entity_Label_SearchPerson_Month": "Måned"	###	"Entity_Label_SearchPerson_Month": "Kuukausi"	###	"Entity_Label_SearchPerson_Month": "Måned"	###	"Entity_Label_SearchPerson_Month": "Mes"	###	"Entity_Label_SearchPerson_Month": "Mês"	###@@@###
"Entity_Label_SearchPerson_Day": "Day"	###	"Entity_Label_SearchPerson_Day": "Dag"	###	"Entity_Label_SearchPerson_Day": "Dag"	###	"Entity_Label_SearchPerson_Day": "Päivä"	###	"Entity_Label_SearchPerson_Day": "Dag"	###	"Entity_Label_SearchPerson_Day": "Día"	###	"Entity_Label_SearchPerson_Day": "Dia"	###@@@###
"Entity_Label_NameValues": "Names"	###	"Entity_Label_NameValues": "Namn"	###	"Entity_Label_NameValues": "Navn"	###	"Entity_Label_NameValues": "Nimeä"	###	"Entity_Label_NameValues": "Navne"	###	"Entity_Label_NameValues": "Nombres"	###	"Entity_Label_NameValues": "Nomes"	###@@@###
"Entity_Label_SearchDates": "Dates"	###	"Entity_Label_SearchDates": "Datum"	###	"Entity_Label_SearchDates": "Datoer"	###	"Entity_Label_SearchDates": "Päivämäärät"	###	"Entity_Label_SearchDates": "Datoer"	###	"Entity_Label_SearchDates": "Fechas"	###	"Entity_Label_SearchDates": "Datas"	###@@@###
"Entity_Label_PEPRCA": "Define PEP and/or RCA"	###	"Entity_Label_PEPRCA": "Definiera PEP och/eller RCA"	###	"Entity_Label_PEPRCA": "Definere pep og/eller rca"	###	"Entity_Label_PEPRCA": "Määritä PEP ja/tai RCA"	###	"Entity_Label_PEPRCA": "Definer PEP og/eller RCA"	###	"Entity_Label_PEPRCA": "Definir PEP y/o RCA"	###	"Entity_Label_PEPRCA": "Defina Pep e/ou RCA"	###@@@###
"Entity_Label_Button_Find": "Search"	###	"Entity_Label_Button_Find": "Sök"	###	"Entity_Label_Button_Find": "Søk"	###	"Entity_Label_Button_Find": "Hae"	###	"Entity_Label_Button_Find": "Søg"	###	"Entity_Label_Button_Find": "Buscar"	###	"Entity_Label_Button_Find": "Procurar"	###@@@###
"Entity_Label_SelectListCountries": "Select list countries"	###	"Entity_Label_SelectListCountries": "Välj Listländer"	###	"Entity_Label_SelectListCountries": "Velg listeland"	###	"Entity_Label_SelectListCountries": "Valitse Lista -maat"	###	"Entity_Label_SelectListCountries": "Vælg listelande"	###	"Entity_Label_SelectListCountries": "Seleccionar países de la lista"	###	"Entity_Label_SelectListCountries": "Selecione os países da lista"	###@@@###
"Entity_List_Link": "Person"	###	"Entity_List_Link": "Person"	###	"Entity_List_Link": "Person"	###	"Entity_List_Link": "Henkilö"	###	"Entity_List_Link": "Person"	###	"Entity_List_Link": "Persona"	###	"Entity_List_Link": "Pessoa"	###@@@###
"Entity_List_SSN": "Social security number"	###	"Entity_List_SSN": "Personnummer"	###	"Entity_List_SSN": "Personnummer"	###	"Entity_List_SSN": "Sosiaaliturvatunnus"	###	"Entity_List_SSN": "CPR-nummer"	###	"Entity_List_SSN": "Número de seguro social"	###	"Entity_List_SSN": "Número da Segurança Social"	###@@@###
"Entity_List_FirstName": "Firstname"	###	"Entity_List_FirstName": "Förnamn"	###	"Entity_List_FirstName": "Fornavn"	###	"Entity_List_FirstName": "Etunimi"	###	"Entity_List_FirstName": "Fornavn"	###	"Entity_List_FirstName": "Nombre de pila"	###	"Entity_List_FirstName": "Primeiro nome"	###@@@###
"Entity_List_LastName": "Surname"	###	"Entity_List_LastName": "Efternamn"	###	"Entity_List_LastName": "Etternavn"	###	"Entity_List_LastName": "Sukunimi"	###	"Entity_List_LastName": "Efternavn"	###	"Entity_List_LastName": "Apellido"	###	"Entity_List_LastName": "Sobrenome"	###@@@###
"Entity_List_Gender": "Gender"	###	"Entity_List_Gender": "Kön"	###	"Entity_List_Gender": "Kjønn"	###	"Entity_List_Gender": "Sukupuoli"	###	"Entity_List_Gender": "Køn"	###	"Entity_List_Gender": "Género"	###	"Entity_List_Gender": "Gênero"	###@@@###
"Entity_List_PEP": "PEP"	###	"Entity_List_PEP": "Pep"	###	"Entity_List_PEP": "Pep"	###	"Entity_List_PEP": "Petrit"	###	"Entity_List_PEP": "Pep"	###	"Entity_List_PEP": "ENERGÍA"	###	"Entity_List_PEP": "Pep"	###@@@###
"Entity_List_RCA": "RCA"	###	"Entity_List_RCA": "RCA"	###	"Entity_List_RCA": "RCA"	###	"Entity_List_RCA": "RCA"	###	"Entity_List_RCA": "RCA"	###	"Entity_List_RCA": "RCA"	###	"Entity_List_RCA": "RCA"	###@@@###
"Entity_List_Details": "Show more"	###	"Entity_List_Details": "Visa mer"	###	"Entity_List_Details": "Vis mer"	###	"Entity_List_Details": "Näytä lisää"	###	"Entity_List_Details": "Vis mere"	###	"Entity_List_Details": "Mostrar más"	###	"Entity_List_Details": "Mostre mais"	###@@@###
"Entity_Label_Mandatory": "Mandatory field"	###	"Entity_Label_Mandatory": "Obligatoriskt fält"	###	"Entity_Label_Mandatory": "Obligatoriske felt"	###	"Entity_Label_Mandatory": "Pakollinen kenttä"	###	"Entity_Label_Mandatory": "Obligatorisk felt"	###	"Entity_Label_Mandatory": "Campo obligatorio"	###	"Entity_Label_Mandatory": "Campo obrigatório"	###@@@###
"Entity_Label_Button_Back": "Back"	###	"Entity_Label_Button_Back": "Tillbaka"	###	"Entity_Label_Button_Back": "Tilbake"	###	"Entity_Label_Button_Back": "Takaisin"	###	"Entity_Label_Button_Back": "Tilbage"	###	"Entity_Label_Button_Back": "Atrás"	###	"Entity_Label_Button_Back": "Voltar"	###@@@###
"Entity_Label_Button_Close": "Close"	###	"Entity_Label_Button_Close": "Stänga"	###	"Entity_Label_Button_Close": "Lukk"	###	"Entity_Label_Button_Close": "Kiinni"	###	"Entity_Label_Button_Close": "Tæt"	###	"Entity_Label_Button_Close": "Cerca"	###	"Entity_Label_Button_Close": "Fechar"	###@@@###
"Entity_List_Birth date": "Birth date"	###	"Entity_List_Birth date": "Födelsedatum"	###	"Entity_List_Birth date": "Bursdag"	###	"Entity_List_Birth date": "Syntymäpäivä"	###	"Entity_List_Birth date": "Fødselsdato"	###	"Entity_List_Birth date": "Fecha de nacimiento"	###	"Entity_List_Birth date": "Data de nascimento"	###@@@###
"Entity_List_NameType": "Name type"	###	"Entity_List_NameType": "Namntyp"	###	"Entity_List_NameType": "Navntype"	###	"Entity_List_NameType": "Nimityyppi"	###	"Entity_List_NameType": "Navnetype"	###	"Entity_List_NameType": "Tipo de nombre"	###	"Entity_List_NameType": "Tipo de nome"	###@@@###
"Entity_List_Role": "Role"	###	"Entity_List_Role": "Roll"	###	"Entity_List_Role": "Rolle"	###	"Entity_List_Role": "Rooli"	###	"Entity_List_Role": "Rolle"	###	"Entity_List_Role": "Role"	###	"Entity_List_Role": "Papel"	###@@@###
"Entity_List_RoleCategory": "Role category"	###	"Entity_List_RoleCategory": "Rollkategori"	###	"Entity_List_RoleCategory": "Rollekategori"	###	"Entity_List_RoleCategory": "Rooliryhmä"	###	"Entity_List_RoleCategory": "Rollekategori"	###	"Entity_List_RoleCategory": "Categoría de roles"	###	"Entity_List_RoleCategory": "Categoria de função"	###@@@###
"Entity_List_RoleCategoryDetails": "Detailed category"	###	"Entity_List_RoleCategoryDetails": "Detaljerad kategori"	###	"Entity_List_RoleCategoryDetails": "Detaljert kategori"	###	"Entity_List_RoleCategoryDetails": "Yksityiskohtainen luokka"	###	"Entity_List_RoleCategoryDetails": "Detaljeret kategori"	###	"Entity_List_RoleCategoryDetails": "Categoría detallada"	###	"Entity_List_RoleCategoryDetails": "Categoria detalhada"	###@@@###
"Entity_List_FromDate": "Start date"	###	"Entity_List_FromDate": "Start datum"	###	"Entity_List_FromDate": "Startdato"	###	"Entity_List_FromDate": "Aloituspäivämäärä"	###	"Entity_List_FromDate": "Start dato"	###	"Entity_List_FromDate": "Fecha de inicio"	###	"Entity_List_FromDate": "Data de início"	###@@@###
"Entity_List_ThroughDate": "Through Date"	###	"Entity_List_ThroughDate": "Till datum"	###	"Entity_List_ThroughDate": "Gjennom dato"	###	"Entity_List_ThroughDate": "Päivämäärän kautta"	###	"Entity_List_ThroughDate": "Til dato"	###	"Entity_List_ThroughDate": "A través de la fecha"	###	"Entity_List_ThroughDate": "Até a data"	###@@@###
"Entity_List_Active": "Role status"	###	"Entity_List_Active": "Rollstatus"	###	"Entity_List_Active": "Rollestatus"	###	"Entity_List_Active": "Rooli"	###	"Entity_List_Active": "Rollestatus"	###	"Entity_List_Active": "Estado de rol"	###	"Entity_List_Active": "Status de função"	###@@@###
"Entity_List_Type": "Name type"	###	"Entity_List_Type": "Namntyp"	###	"Entity_List_Type": "Navntype"	###	"Entity_List_Type": "Nimityyppi"	###	"Entity_List_Type": "Navnetype"	###	"Entity_List_Type": "Tipo de nombre"	###	"Entity_List_Type": "Tipo de nome"	###@@@###
"Entity_List_Name": "Name"	###	"Entity_List_Name": "Namn"	###	"Entity_List_Name": "Navn"	###	"Entity_List_Name": "Nimi"	###	"Entity_List_Name": "Navn"	###	"Entity_List_Name": "Nombre"	###	"Entity_List_Name": "Nome"	###@@@###
"Entity_List_Description": "Description"	###	"Entity_List_Description": "Beskrivning"	###	"Entity_List_Description": "Beskrivelse"	###	"Entity_List_Description": "Kuvaus"	###	"Entity_List_Description": "Beskrivelse"	###	"Entity_List_Description": "Descripción"	###	"Entity_List_Description": "Descrição"	###@@@###
"Entity_List_CountryOfJurisdiction": "Country of Jurisdiction"	###	"Entity_List_CountryOfJurisdiction": "Jurisdiktion"	###	"Entity_List_CountryOfJurisdiction": "Land for jurisdiksjon"	###	"Entity_List_CountryOfJurisdiction": "Lainkäyttöalue"	###	"Entity_List_CountryOfJurisdiction": "Jurisdiktionsland"	###	"Entity_List_CountryOfJurisdiction": "País de jurisdicción"	###	"Entity_List_CountryOfJurisdiction": "País de jurisdição"	###@@@###
"Label_Snackbar_NoData": "No person match the query"	###	"Label_Snackbar_NoData": "Ingen person matchar frågan"	###	"Label_Snackbar_NoData": "Ingen personer samsvarer med spørringen"	###	"Label_Snackbar_NoData": "Kukaan henkilö ei vastaa kyselyä"	###	"Label_Snackbar_NoData": "Ingen personer matcher forespørgslen"	###	"Label_Snackbar_NoData": "Ninguna persona coincide con la consulta"	###	"Label_Snackbar_NoData": "Nenhuma pessoa combina com a consulta"	###@@@###
"Entity_Label_FieldCountryListSimple_All": "All countries"	###	"Entity_Label_FieldCountryListSimple_All": "Alla länder"	###	"Entity_Label_FieldCountryListSimple_All": "Alle land"	###	"Entity_Label_FieldCountryListSimple_All": "Kaikki maat"	###	"Entity_Label_FieldCountryListSimple_All": "Alle lande"	###	"Entity_Label_FieldCountryListSimple_All": "Todos los países"	###	"Entity_Label_FieldCountryListSimple_All": "Todos os países"	###@@@###
"Entity_List_SearchBySSN": "SSN match"	###	"Entity_List_SearchBySSN": "SSN -match"	###	"Entity_List_SearchBySSN": "SSN -kamp"	###	"Entity_List_SearchBySSN": "SSN -ottelu"	###	"Entity_List_SearchBySSN": "SSN -kamp"	###	"Entity_List_SearchBySSN": "Match SSN"	###	"Entity_List_SearchBySSN": "Match SSN"	###@@@###
"Entity_Details": "Details"	###	"Entity_Details": "Information"	###	"Entity_Details": "Detaljer"	###	"Entity_Details": "Yksityiskohdat"	###	"Entity_Details": "Detaljer"	###	"Entity_Details": "Detalles"	###	"Entity_Details": "Detalhes"	###@@@###
"Entity_Names": "Names"	###	"Entity_Names": "Namn"	###	"Entity_Names": "Navn"	###	"Entity_Names": "Nimeä"	###	"Entity_Names": "Navne"	###	"Entity_Names": "Nombres"	###	"Entity_Names": "Nomes"	###@@@###
"Entity_Roles": "Roles"	###	"Entity_Roles": "Roller"	###	"Entity_Roles": "Roller"	###	"Entity_Roles": "Roolit"	###	"Entity_Roles": "Roller"	###	"Entity_Roles": "Roles"	###	"Entity_Roles": "Papéis"	###@@@###
"Entity_Relations": "Relations"	###	"Entity_Relations": "Relationer"	###	"Entity_Relations": "Forhold"	###	"Entity_Relations": "Suhteet"	###	"Entity_Relations": "Forhold"	###	"Entity_Relations": "Relaciones"	###	"Entity_Relations": "Relações"	###@@@###
"Entity_Label_AddCompanyUser": "Add user"	###	"Entity_Label_AddCompanyUser": "Lägg till användare"	###	"Entity_Label_AddCompanyUser": "Legg til bruker"	###	"Entity_Label_AddCompanyUser": "Lisää käyttäjä"	###	"Entity_Label_AddCompanyUser": "Tilføj bruger"	###	"Entity_Label_AddCompanyUser": "Agregar usuario"	###	"Entity_Label_AddCompanyUser": "Adicionar usuário"	###@@@###
"Entity_Label_AddUser_Email2": "Re- enter Email"	###	"Entity_Label_AddUser_Email2": "Återinför e-post"	###	"Entity_Label_AddUser_Email2": "Skriv inn e-post på nytt"	###	"Entity_Label_AddUser_Email2": "Syötä sähköpostiosoite uudestaan"	###	"Entity_Label_AddUser_Email2": "Genindtast email"	###	"Entity_Label_AddUser_Email2": "Volver a introducir correo electrónico"	###	"Entity_Label_AddUser_Email2": "Digite o email"	###@@@###
